Dokumen_ID,Nama_Dokumen,Pengacara_ID,Kasus_ID,Tanggal_Upload,Staf_ID,URL_Doc
907459,Memori Banding Kasus ID 507459,671,507459,2026-11-28,4,https://doc_storage.com/507459_bf4b5945.pdf
907460,Putusan Pengadilan Kasus ID 507460,267,507460,2026-11-27,821,https://doc_storage.com/507460_8d316526.pdf
907461,Eksepsi Kasus ID 507461,665,507461,2026-04-27,296,https://doc_storage.com/507461_bc7447d6.pdf
907462,Gugatan Kasus ID 507462,656,507462,2024-05-30,976,https://doc_storage.com/507462_d2e2490e.pdf
907463,Surat Kuasa Kasus ID 507463,607,507463,2026-08-27,19,https://doc_storage.com/507463_fd6e8c49.pdf
907464,Eksepsi Kasus ID 507464,988,507464,2026-12-10,120,https://doc_storage.com/507464_249f86bd.pdf
907465,Surat Kuasa Kasus ID 507465,349,507465,2024-08-30,347,https://doc_storage.com/507465_c2ec8e18.pdf
907466,Gugatan Kasus ID 507466,836,507466,2025-08-22,690,https://doc_storage.com/507466_8077a6a6.pdf
907467,Jawaban Gugatan Kasus ID 507467,440,507467,2026-12-21,428,https://doc_storage.com/507467_9a52bf8f.pdf
907468,Jawaban Gugatan Kasus ID 507468,484,507468,2026-10-04,284,https://doc_storage.com/507468_855be7d8.pdf
907469,Putusan Pengadilan Kasus ID 507469,851,507469,2026-01-30,61,https://doc_storage.com/507469_1d7072e2.pdf
907470,Surat Kuasa Kasus ID 507470,655,507470,2024-08-09,683,https://doc_storage.com/507470_428b75d4.pdf
907471,Jawaban Gugatan Kasus ID 507471,864,507471,2026-12-29,44,https://doc_storage.com/507471_9bea21c1.pdf
907472,Surat Kuasa Kasus ID 507472,390,507472,2026-06-23,738,https://doc_storage.com/507472_3176c233.pdf
907473,Resume Kasus Kasus ID 507473,392,507473,2026-11-04,206,https://doc_storage.com/507473_c166b200.pdf
907474,Resume Kasus Kasus ID 507474,705,507474,2026-10-05,54,https://doc_storage.com/507474_09b0dc59.pdf
907475,Memori Banding Kasus ID 507475,153,507475,2025-11-17,493,https://doc_storage.com/507475_c51f673f.pdf
907476,Eksepsi Kasus ID 507476,479,507476,2026-12-07,916,https://doc_storage.com/507476_0dcc0272.pdf
907477,Eksepsi Kasus ID 507477,50,507477,2025-02-24,307,https://doc_storage.com/507477_545ca11b.pdf
907478,Eksepsi Kasus ID 507478,733,507478,2026-11-11,771,https://doc_storage.com/507478_23d4dc58.pdf
907479,Memori Banding Kasus ID 507479,231,507479,2026-01-29,947,https://doc_storage.com/507479_4bbcddf7.pdf
907480,Eksepsi Kasus ID 507480,529,507480,2026-08-14,791,https://doc_storage.com/507480_58ba13a2.pdf
907481,Surat Kuasa Kasus ID 507481,963,507481,2025-04-07,40,https://doc_storage.com/507481_55b84e51.pdf
907482,Putusan Pengadilan Kasus ID 507482,291,507482,2026-11-08,85,https://doc_storage.com/507482_d865ad0e.pdf
907483,Surat Kuasa Kasus ID 507483,483,507483,2025-05-14,180,https://doc_storage.com/507483_894098f9.pdf
907484,Jawaban Gugatan Kasus ID 507484,699,507484,2026-02-19,225,https://doc_storage.com/507484_25606f38.pdf
907485,Jawaban Gugatan Kasus ID 507485,769,507485,2026-05-03,450,https://doc_storage.com/507485_70df4cc5.pdf
907486,Jawaban Gugatan Kasus ID 507486,277,507486,2026-06-26,887,https://doc_storage.com/507486_30f2038a.pdf
907487,Jawaban Gugatan Kasus ID 507487,940,507487,2025-05-20,312,https://doc_storage.com/507487_05da9687.pdf
907488,Gugatan Kasus ID 507488,826,507488,2026-01-15,830,https://doc_storage.com/507488_c26b8f2b.pdf
907489,Eksepsi Kasus ID 507489,825,507489,2026-04-29,679,https://doc_storage.com/507489_7394cc0a.pdf
907490,Eksepsi Kasus ID 507490,780,507490,2025-04-05,875,https://doc_storage.com/507490_88355c3c.pdf
907491,Eksepsi Kasus ID 507491,685,507491,2025-03-03,323,https://doc_storage.com/507491_b6da395f.pdf
907492,Bukti-Bukti Kasus ID 507492,932,507492,2026-11-12,293,https://doc_storage.com/507492_8ca64ea4.pdf
907493,Gugatan Kasus ID 507493,559,507493,2026-03-01,101,https://doc_storage.com/507493_ac380c89.pdf
907494,Putusan Pengadilan Kasus ID 507494,702,507494,2024-09-15,319,https://doc_storage.com/507494_009399e9.pdf
907495,Surat Kuasa Kasus ID 507495,703,507495,2026-01-22,481,https://doc_storage.com/507495_f502ca5c.pdf
907496,Surat Kuasa Kasus ID 507496,542,507496,2025-10-22,641,https://doc_storage.com/507496_98baf8c1.pdf
907497,Surat Kuasa Kasus ID 507497,304,507497,2026-05-14,704,https://doc_storage.com/507497_051fc7e4.pdf
907498,Memori Banding Kasus ID 507498,549,507498,2024-01-26,100,https://doc_storage.com/507498_2ce2cd59.pdf
907499,Gugatan Kasus ID 507499,601,507499,2026-11-11,786,https://doc_storage.com/507499_8c6b6b48.pdf
907500,Jawaban Gugatan Kasus ID 507500,138,507500,2026-06-23,518,https://doc_storage.com/507500_730e71b5.pdf
907501,Jawaban Gugatan Kasus ID 507501,645,507501,2026-12-24,305,https://doc_storage.com/507501_c87bec49.pdf
907502,Putusan Pengadilan Kasus ID 507502,782,507502,2026-12-18,455,https://doc_storage.com/507502_37a0d28a.pdf
907503,Bukti-Bukti Kasus ID 507503,301,507503,2025-09-11,995,https://doc_storage.com/507503_af07a5a6.pdf
907504,Eksepsi Kasus ID 507504,25,507504,2026-12-21,2,https://doc_storage.com/507504_b292119c.pdf
907505,Eksepsi Kasus ID 507505,108,507505,2026-09-19,85,https://doc_storage.com/507505_9f18368a.pdf
907506,Surat Kuasa Kasus ID 507506,790,507506,2026-12-30,871,https://doc_storage.com/507506_92473194.pdf
907507,Putusan Pengadilan Kasus ID 507507,232,507507,2024-04-26,484,https://doc_storage.com/507507_7f061c40.pdf
907508,Bukti-Bukti Kasus ID 507508,317,507508,2025-07-19,281,https://doc_storage.com/507508_aeaf41d7.pdf
907509,Putusan Pengadilan Kasus ID 507509,869,507509,2026-03-18,617,https://doc_storage.com/507509_51a2af2e.pdf
907510,Gugatan Kasus ID 507510,934,507510,2026-07-31,444,https://doc_storage.com/507510_b50253ea.pdf
907511,Memori Banding Kasus ID 507511,255,507511,2025-02-22,46,https://doc_storage.com/507511_a44d91bf.pdf
907512,Resume Kasus Kasus ID 507512,330,507512,2025-03-08,624,https://doc_storage.com/507512_b5216919.pdf
907513,Gugatan Kasus ID 507513,682,507513,2026-07-19,981,https://doc_storage.com/507513_a4b65c79.pdf
907514,Gugatan Kasus ID 507514,206,507514,2026-04-07,67,https://doc_storage.com/507514_e536f432.pdf
907515,Putusan Pengadilan Kasus ID 507515,108,507515,2026-01-20,487,https://doc_storage.com/507515_a4a7d733.pdf
907516,Eksepsi Kasus ID 507516,877,507516,2024-09-30,689,https://doc_storage.com/507516_9fdf46b7.pdf
907517,Eksepsi Kasus ID 507517,54,507517,2025-04-25,18,https://doc_storage.com/507517_56315b0e.pdf
907518,Bukti-Bukti Kasus ID 507518,871,507518,2026-10-08,768,https://doc_storage.com/507518_097215fd.pdf
907519,Eksepsi Kasus ID 507519,621,507519,2026-08-24,514,https://doc_storage.com/507519_4d640345.pdf
907520,Putusan Pengadilan Kasus ID 507520,553,507520,2024-11-02,289,https://doc_storage.com/507520_706059a6.pdf
907521,Resume Kasus Kasus ID 507521,33,507521,2026-01-17,966,https://doc_storage.com/507521_4744dba6.pdf
907522,Bukti-Bukti Kasus ID 507522,323,507522,2025-12-07,43,https://doc_storage.com/507522_40c45319.pdf
907523,Bukti-Bukti Kasus ID 507523,708,507523,2026-12-14,686,https://doc_storage.com/507523_7ca3087c.pdf
907524,Jawaban Gugatan Kasus ID 507524,805,507524,2026-02-16,228,https://doc_storage.com/507524_d5e66897.pdf
907525,Resume Kasus Kasus ID 507525,41,507525,2025-10-14,849,https://doc_storage.com/507525_61979274.pdf
907526,Gugatan Kasus ID 507526,86,507526,2025-12-16,371,https://doc_storage.com/507526_80596255.pdf
907527,Resume Kasus Kasus ID 507527,417,507527,2025-03-20,892,https://doc_storage.com/507527_7baaf638.pdf
907528,Jawaban Gugatan Kasus ID 507528,846,507528,2025-05-11,113,https://doc_storage.com/507528_5b3cdacb.pdf
907529,Gugatan Kasus ID 507529,346,507529,2025-06-01,977,https://doc_storage.com/507529_607e4ee0.pdf
907530,Jawaban Gugatan Kasus ID 507530,593,507530,2026-12-05,477,https://doc_storage.com/507530_768e9234.pdf
907531,Surat Kuasa Kasus ID 507531,568,507531,2025-12-25,685,https://doc_storage.com/507531_cd4bbaab.pdf
907532,Putusan Pengadilan Kasus ID 507532,511,507532,2026-08-23,313,https://doc_storage.com/507532_9b935a0e.pdf
907533,Eksepsi Kasus ID 507533,181,507533,2024-11-22,357,https://doc_storage.com/507533_4916800a.pdf
907534,Jawaban Gugatan Kasus ID 507534,571,507534,2026-07-30,141,https://doc_storage.com/507534_993a92d9.pdf
907535,Bukti-Bukti Kasus ID 507535,184,507535,2024-02-21,486,https://doc_storage.com/507535_001314ff.pdf
907536,Eksepsi Kasus ID 507536,615,507536,2026-07-07,833,https://doc_storage.com/507536_e4231f06.pdf
907537,Gugatan Kasus ID 507537,229,507537,2026-06-24,91,https://doc_storage.com/507537_f5de8cf6.pdf
907538,Jawaban Gugatan Kasus ID 507538,830,507538,2026-07-31,868,https://doc_storage.com/507538_9a8cfa70.pdf
907539,Jawaban Gugatan Kasus ID 507539,450,507539,2025-11-19,981,https://doc_storage.com/507539_e6ebc5df.pdf
907540,Bukti-Bukti Kasus ID 507540,934,507540,2025-11-14,580,https://doc_storage.com/507540_60a1d77f.pdf
907541,Bukti-Bukti Kasus ID 507541,101,507541,2026-12-07,712,https://doc_storage.com/507541_12b98607.pdf
907542,Putusan Pengadilan Kasus ID 507542,551,507542,2026-11-17,262,https://doc_storage.com/507542_2300d4f2.pdf
907543,Gugatan Kasus ID 507543,844,507543,2026-12-05,267,https://doc_storage.com/507543_541fbcfe.pdf
907544,Putusan Pengadilan Kasus ID 507544,659,507544,2024-11-24,136,https://doc_storage.com/507544_1835dab1.pdf
907545,Surat Kuasa Kasus ID 507545,76,507545,2024-09-05,38,https://doc_storage.com/507545_9e2de5f4.pdf
907546,Eksepsi Kasus ID 507546,758,507546,2026-12-05,927,https://doc_storage.com/507546_87e0ee5a.pdf
907547,Surat Kuasa Kasus ID 507547,601,507547,2025-08-23,222,https://doc_storage.com/507547_096197d7.pdf
907548,Surat Kuasa Kasus ID 507548,350,507548,2026-08-22,293,https://doc_storage.com/507548_8d4fdccb.pdf
907549,Eksepsi Kasus ID 507549,262,507549,2026-02-27,826,https://doc_storage.com/507549_df88dad3.pdf
907550,Surat Kuasa Kasus ID 507550,820,507550,2024-11-01,174,https://doc_storage.com/507550_c72c738b.pdf
907551,Surat Kuasa Kasus ID 507551,257,507551,2026-10-30,461,https://doc_storage.com/507551_b947ce28.pdf
907552,Resume Kasus Kasus ID 507552,699,507552,2026-12-11,483,https://doc_storage.com/507552_7f71aae6.pdf
907553,Memori Banding Kasus ID 507553,70,507553,2024-08-09,757,https://doc_storage.com/507553_d0cd40cc.pdf
907554,Bukti-Bukti Kasus ID 507554,997,507554,2025-04-03,20,https://doc_storage.com/507554_d30d2e33.pdf
907555,Memori Banding Kasus ID 507555,167,507555,2026-12-07,411,https://doc_storage.com/507555_f90f0c13.pdf
907556,Jawaban Gugatan Kasus ID 507556,631,507556,2023-12-11,132,https://doc_storage.com/507556_032dc68b.pdf
907557,Gugatan Kasus ID 507557,902,507557,2026-04-25,675,https://doc_storage.com/507557_ca35366a.pdf
907558,Gugatan Kasus ID 507558,550,507558,2026-04-20,432,https://doc_storage.com/507558_940d2852.pdf
907559,Gugatan Kasus ID 507559,271,507559,2026-12-08,477,https://doc_storage.com/507559_2111145a.pdf
907560,Eksepsi Kasus ID 507560,118,507560,2026-05-23,805,https://doc_storage.com/507560_98b5b1d9.pdf
907561,Resume Kasus Kasus ID 507561,875,507561,2026-08-24,164,https://doc_storage.com/507561_205d71d2.pdf
907562,Bukti-Bukti Kasus ID 507562,921,507562,2025-09-11,777,https://doc_storage.com/507562_7ceb6300.pdf
907563,Memori Banding Kasus ID 507563,14,507563,2026-11-24,39,https://doc_storage.com/507563_c6aaac6d.pdf
907564,Bukti-Bukti Kasus ID 507564,879,507564,2025-02-19,459,https://doc_storage.com/507564_d3f740b4.pdf
907565,Resume Kasus Kasus ID 507565,91,507565,2024-06-10,851,https://doc_storage.com/507565_b4382a6c.pdf
907566,Bukti-Bukti Kasus ID 507566,880,507566,2025-03-05,975,https://doc_storage.com/507566_0ea063ab.pdf
907567,Eksepsi Kasus ID 507567,596,507567,2026-04-29,37,https://doc_storage.com/507567_e3860983.pdf
907568,Putusan Pengadilan Kasus ID 507568,427,507568,2024-08-12,805,https://doc_storage.com/507568_007e0d35.pdf
907569,Resume Kasus Kasus ID 507569,183,507569,2026-09-10,244,https://doc_storage.com/507569_11f406f1.pdf
907570,Resume Kasus Kasus ID 507570,763,507570,2025-08-25,524,https://doc_storage.com/507570_e231ac98.pdf
907571,Putusan Pengadilan Kasus ID 507571,915,507571,2026-12-12,823,https://doc_storage.com/507571_7bd3c9c6.pdf
907572,Jawaban Gugatan Kasus ID 507572,992,507572,2026-11-26,382,https://doc_storage.com/507572_de9a876f.pdf
907573,Jawaban Gugatan Kasus ID 507573,783,507573,2026-09-20,759,https://doc_storage.com/507573_2c0ff814.pdf
907574,Gugatan Kasus ID 507574,867,507574,2026-12-06,89,https://doc_storage.com/507574_445ae0cd.pdf
907575,Eksepsi Kasus ID 507575,61,507575,2026-05-22,180,https://doc_storage.com/507575_e5b28702.pdf
907576,Putusan Pengadilan Kasus ID 507576,582,507576,2024-10-27,11,https://doc_storage.com/507576_68e68b9a.pdf
907577,Resume Kasus Kasus ID 507577,51,507577,2026-08-16,660,https://doc_storage.com/507577_2a4baa24.pdf
907578,Bukti-Bukti Kasus ID 507578,159,507578,2025-12-08,596,https://doc_storage.com/507578_dd57f884.pdf
907579,Resume Kasus Kasus ID 507579,216,507579,2026-09-01,552,https://doc_storage.com/507579_baa5e42a.pdf
907580,Jawaban Gugatan Kasus ID 507580,118,507580,2026-12-25,773,https://doc_storage.com/507580_712e18d8.pdf
907581,Putusan Pengadilan Kasus ID 507581,952,507581,2026-12-24,608,https://doc_storage.com/507581_d421446d.pdf
907582,Gugatan Kasus ID 507582,309,507582,2025-03-13,751,https://doc_storage.com/507582_752d1eb8.pdf
907583,Eksepsi Kasus ID 507583,339,507583,2025-03-04,161,https://doc_storage.com/507583_12a2b6cf.pdf
907584,Surat Kuasa Kasus ID 507584,834,507584,2026-02-09,728,https://doc_storage.com/507584_208d95b6.pdf
907585,Surat Kuasa Kasus ID 507585,938,507585,2024-03-18,613,https://doc_storage.com/507585_43166d27.pdf
907586,Bukti-Bukti Kasus ID 507586,289,507586,2024-03-16,90,https://doc_storage.com/507586_e8fc705e.pdf
907587,Bukti-Bukti Kasus ID 507587,243,507587,2026-10-12,926,https://doc_storage.com/507587_7da56643.pdf
907588,Surat Kuasa Kasus ID 507588,120,507588,2025-11-16,305,https://doc_storage.com/507588_e65f65bf.pdf
907589,Gugatan Kasus ID 507589,424,507589,2026-09-28,281,https://doc_storage.com/507589_5d1a6319.pdf
907590,Memori Banding Kasus ID 507590,983,507590,2025-03-15,243,https://doc_storage.com/507590_0080b1f7.pdf
907591,Surat Kuasa Kasus ID 507591,173,507591,2026-10-05,740,https://doc_storage.com/507591_2a1909f8.pdf
907592,Memori Banding Kasus ID 507592,803,507592,2026-01-21,588,https://doc_storage.com/507592_6aea5bc6.pdf
907593,Bukti-Bukti Kasus ID 507593,699,507593,2025-04-11,817,https://doc_storage.com/507593_26ece6d0.pdf
907594,Surat Kuasa Kasus ID 507594,664,507594,2026-03-01,707,https://doc_storage.com/507594_bc7eb9fb.pdf
907595,Eksepsi Kasus ID 507595,347,507595,2023-05-04,474,https://doc_storage.com/507595_52c8bc7c.pdf
907596,Jawaban Gugatan Kasus ID 507596,134,507596,2025-06-26,949,https://doc_storage.com/507596_828b807a.pdf
907597,Bukti-Bukti Kasus ID 507597,77,507597,2026-12-19,792,https://doc_storage.com/507597_e9917585.pdf
907598,Resume Kasus Kasus ID 507598,702,507598,2026-01-31,368,https://doc_storage.com/507598_8f6b16e8.pdf
907599,Surat Kuasa Kasus ID 507599,476,507599,2024-08-24,465,https://doc_storage.com/507599_c17d01c2.pdf
907600,Putusan Pengadilan Kasus ID 507600,355,507600,2025-10-29,227,https://doc_storage.com/507600_061dfdec.pdf
907601,Memori Banding Kasus ID 507601,131,507601,2025-11-02,655,https://doc_storage.com/507601_ca6534b5.pdf
907602,Memori Banding Kasus ID 507602,911,507602,2023-08-05,664,https://doc_storage.com/507602_fee223a3.pdf
907603,Jawaban Gugatan Kasus ID 507603,282,507603,2024-01-26,533,https://doc_storage.com/507603_7ff70f0b.pdf
907604,Memori Banding Kasus ID 507604,902,507604,2026-03-27,366,https://doc_storage.com/507604_82c26673.pdf
907605,Memori Banding Kasus ID 507605,264,507605,2026-11-09,914,https://doc_storage.com/507605_f8f8a87c.pdf
907606,Bukti-Bukti Kasus ID 507606,639,507606,2026-02-17,579,https://doc_storage.com/507606_de02524d.pdf
907607,Gugatan Kasus ID 507607,256,507607,2025-07-09,452,https://doc_storage.com/507607_3d78d463.pdf
907608,Eksepsi Kasus ID 507608,573,507608,2026-11-16,75,https://doc_storage.com/507608_2f95f0f1.pdf
907609,Putusan Pengadilan Kasus ID 507609,327,507609,2026-08-18,820,https://doc_storage.com/507609_2034f2d6.pdf
907610,Putusan Pengadilan Kasus ID 507610,700,507610,2026-04-11,79,https://doc_storage.com/507610_80545872.pdf
907611,Memori Banding Kasus ID 507611,794,507611,2024-09-09,976,https://doc_storage.com/507611_94257a37.pdf
907612,Putusan Pengadilan Kasus ID 507612,302,507612,2026-07-13,882,https://doc_storage.com/507612_d8b9e073.pdf
907613,Putusan Pengadilan Kasus ID 507613,517,507613,2026-10-01,760,https://doc_storage.com/507613_d4f08a12.pdf
907614,Putusan Pengadilan Kasus ID 507614,206,507614,2025-07-01,409,https://doc_storage.com/507614_d1c9871e.pdf
907615,Eksepsi Kasus ID 507615,585,507615,2025-10-16,144,https://doc_storage.com/507615_d3156e79.pdf
907616,Putusan Pengadilan Kasus ID 507616,451,507616,2026-04-05,863,https://doc_storage.com/507616_d28487e9.pdf
907617,Resume Kasus Kasus ID 507617,225,507617,2025-11-06,959,https://doc_storage.com/507617_a760d841.pdf
907618,Surat Kuasa Kasus ID 507618,500,507618,2025-04-19,10,https://doc_storage.com/507618_d73c8c6b.pdf
907619,Bukti-Bukti Kasus ID 507619,954,507619,2025-12-17,629,https://doc_storage.com/507619_e307d1f5.pdf
907620,Surat Kuasa Kasus ID 507620,785,507620,2024-09-23,279,https://doc_storage.com/507620_99780523.pdf
907621,Eksepsi Kasus ID 507621,556,507621,2025-10-05,453,https://doc_storage.com/507621_9d971a13.pdf
907622,Gugatan Kasus ID 507622,602,507622,2025-07-16,991,https://doc_storage.com/507622_f72431f3.pdf
907623,Surat Kuasa Kasus ID 507623,659,507623,2025-04-02,786,https://doc_storage.com/507623_7bf99740.pdf
907624,Memori Banding Kasus ID 507624,805,507624,2026-07-03,557,https://doc_storage.com/507624_4e2650be.pdf
907625,Gugatan Kasus ID 507625,977,507625,2025-09-17,798,https://doc_storage.com/507625_92c0620b.pdf
907626,Memori Banding Kasus ID 507626,241,507626,2026-03-09,81,https://doc_storage.com/507626_eb4def6c.pdf
907627,Surat Kuasa Kasus ID 507627,651,507627,2026-09-23,760,https://doc_storage.com/507627_adaaac30.pdf
907628,Gugatan Kasus ID 507628,784,507628,2025-01-12,704,https://doc_storage.com/507628_5ff6265f.pdf
907629,Gugatan Kasus ID 507629,401,507629,2024-10-13,694,https://doc_storage.com/507629_c9fe7e81.pdf
907630,Gugatan Kasus ID 507630,354,507630,2026-12-26,262,https://doc_storage.com/507630_11f0f283.pdf
907631,Gugatan Kasus ID 507631,201,507631,2024-07-20,637,https://doc_storage.com/507631_7c6f3e9d.pdf
907632,Bukti-Bukti Kasus ID 507632,899,507632,2026-09-18,410,https://doc_storage.com/507632_c20892c4.pdf
907633,Memori Banding Kasus ID 507633,599,507633,2026-08-22,889,https://doc_storage.com/507633_8bf103a0.pdf
907634,Putusan Pengadilan Kasus ID 507634,468,507634,2026-09-24,388,https://doc_storage.com/507634_b51df176.pdf
907635,Jawaban Gugatan Kasus ID 507635,527,507635,2025-12-31,139,https://doc_storage.com/507635_ce22185a.pdf
907636,Memori Banding Kasus ID 507636,104,507636,2024-04-30,157,https://doc_storage.com/507636_89fc62e2.pdf
907637,Eksepsi Kasus ID 507637,546,507637,2025-12-18,954,https://doc_storage.com/507637_61014c74.pdf
907638,Jawaban Gugatan Kasus ID 507638,500,507638,2024-06-12,446,https://doc_storage.com/507638_240c5740.pdf
907639,Resume Kasus Kasus ID 507639,653,507639,2026-06-06,961,https://doc_storage.com/507639_e0b29d8a.pdf
907640,Memori Banding Kasus ID 507640,954,507640,2024-01-23,892,https://doc_storage.com/507640_e4a7794c.pdf
907641,Eksepsi Kasus ID 507641,967,507641,2026-11-22,160,https://doc_storage.com/507641_eca7631b.pdf
907642,Resume Kasus Kasus ID 507642,209,507642,2026-06-08,481,https://doc_storage.com/507642_17d7fa33.pdf
907643,Resume Kasus Kasus ID 507643,643,507643,2026-12-22,728,https://doc_storage.com/507643_e32b8cb1.pdf
907644,Gugatan Kasus ID 507644,729,507644,2026-10-23,955,https://doc_storage.com/507644_a12eef34.pdf
907645,Resume Kasus Kasus ID 507645,831,507645,2026-10-31,861,https://doc_storage.com/507645_32e7407f.pdf
907646,Putusan Pengadilan Kasus ID 507646,296,507646,2026-08-17,250,https://doc_storage.com/507646_62a485f3.pdf
907647,Putusan Pengadilan Kasus ID 507647,686,507647,2026-12-16,609,https://doc_storage.com/507647_2c0397c7.pdf
907648,Jawaban Gugatan Kasus ID 507648,450,507648,2026-04-29,681,https://doc_storage.com/507648_0859e1d5.pdf
907649,Memori Banding Kasus ID 507649,95,507649,2025-10-16,513,https://doc_storage.com/507649_21261013.pdf
907650,Bukti-Bukti Kasus ID 507650,31,507650,2025-02-06,864,https://doc_storage.com/507650_32b204c6.pdf
907651,Eksepsi Kasus ID 507651,152,507651,2026-10-26,77,https://doc_storage.com/507651_947b5013.pdf
907652,Putusan Pengadilan Kasus ID 507652,456,507652,2026-10-12,550,https://doc_storage.com/507652_3fcdcbd7.pdf
907653,Gugatan Kasus ID 507653,510,507653,2024-03-24,223,https://doc_storage.com/507653_d6dd9dfb.pdf
907654,Gugatan Kasus ID 507654,622,507654,2025-12-29,834,https://doc_storage.com/507654_fa1bc567.pdf
907655,Surat Kuasa Kasus ID 507655,182,507655,2026-06-15,82,https://doc_storage.com/507655_96701355.pdf
907656,Gugatan Kasus ID 507656,714,507656,2026-09-27,945,https://doc_storage.com/507656_9e339771.pdf
907657,Jawaban Gugatan Kasus ID 507657,972,507657,2025-10-19,373,https://doc_storage.com/507657_ef6123fd.pdf
907658,Putusan Pengadilan Kasus ID 507658,275,507658,2025-08-17,935,https://doc_storage.com/507658_30d3c07a.pdf
907659,Surat Kuasa Kasus ID 507659,380,507659,2025-03-06,630,https://doc_storage.com/507659_1374484d.pdf
907660,Jawaban Gugatan Kasus ID 507660,878,507660,2026-10-15,72,https://doc_storage.com/507660_dfd9d393.pdf
907661,Jawaban Gugatan Kasus ID 507661,791,507661,2024-12-21,80,https://doc_storage.com/507661_894a88f5.pdf
907662,Bukti-Bukti Kasus ID 507662,686,507662,2026-10-18,488,https://doc_storage.com/507662_4c025c0d.pdf
907663,Jawaban Gugatan Kasus ID 507663,228,507663,2025-08-30,953,https://doc_storage.com/507663_f926754e.pdf
907664,Putusan Pengadilan Kasus ID 507664,103,507664,2026-06-05,776,https://doc_storage.com/507664_3b373bb7.pdf
907665,Gugatan Kasus ID 507665,635,507665,2025-06-23,717,https://doc_storage.com/507665_70f98b4f.pdf
907666,Resume Kasus Kasus ID 507666,754,507666,2025-01-22,479,https://doc_storage.com/507666_8fb220e0.pdf
907667,Jawaban Gugatan Kasus ID 507667,43,507667,2026-04-12,375,https://doc_storage.com/507667_3fb1ffd1.pdf
907668,Surat Kuasa Kasus ID 507668,775,507668,2025-04-18,98,https://doc_storage.com/507668_f89efc92.pdf
907669,Gugatan Kasus ID 507669,308,507669,2026-08-23,366,https://doc_storage.com/507669_bec7ac43.pdf
907670,Resume Kasus Kasus ID 507670,114,507670,2025-05-29,283,https://doc_storage.com/507670_1395843f.pdf
907671,Gugatan Kasus ID 507671,768,507671,2026-09-06,251,https://doc_storage.com/507671_3aa3a659.pdf
907672,Surat Kuasa Kasus ID 507672,631,507672,2026-01-13,501,https://doc_storage.com/507672_50a11712.pdf
907673,Gugatan Kasus ID 507673,768,507673,2025-11-03,187,https://doc_storage.com/507673_11192706.pdf
907674,Putusan Pengadilan Kasus ID 507674,362,507674,2026-07-11,346,https://doc_storage.com/507674_eedd5114.pdf
907675,Surat Kuasa Kasus ID 507675,576,507675,2026-07-13,366,https://doc_storage.com/507675_ee607a30.pdf
907676,Eksepsi Kasus ID 507676,295,507676,2026-07-30,866,https://doc_storage.com/507676_44cefefc.pdf
907677,Putusan Pengadilan Kasus ID 507677,683,507677,2025-11-17,822,https://doc_storage.com/507677_f6ae4393.pdf
907678,Putusan Pengadilan Kasus ID 507678,459,507678,2026-12-27,134,https://doc_storage.com/507678_30566c88.pdf
907679,Eksepsi Kasus ID 507679,652,507679,2026-05-02,920,https://doc_storage.com/507679_a5f096e1.pdf
907680,Bukti-Bukti Kasus ID 507680,641,507680,2025-03-09,184,https://doc_storage.com/507680_f3cfa431.pdf
907681,Eksepsi Kasus ID 507681,169,507681,2025-01-04,374,https://doc_storage.com/507681_1f51bbc5.pdf
907682,Bukti-Bukti Kasus ID 507682,413,507682,2026-06-14,262,https://doc_storage.com/507682_1b2df4b9.pdf
907683,Bukti-Bukti Kasus ID 507683,773,507683,2025-02-26,965,https://doc_storage.com/507683_488ba248.pdf
907684,Jawaban Gugatan Kasus ID 507684,745,507684,2025-04-17,278,https://doc_storage.com/507684_78ca503b.pdf
907685,Surat Kuasa Kasus ID 507685,692,507685,2025-07-06,843,https://doc_storage.com/507685_009f5e40.pdf
907686,Surat Kuasa Kasus ID 507686,722,507686,2023-06-22,267,https://doc_storage.com/507686_58f4ec3c.pdf
907687,Putusan Pengadilan Kasus ID 507687,555,507687,2026-09-19,76,https://doc_storage.com/507687_c637ece7.pdf
907688,Eksepsi Kasus ID 507688,517,507688,2024-08-18,826,https://doc_storage.com/507688_706bd2a6.pdf
907689,Eksepsi Kasus ID 507689,20,507689,2026-07-25,148,https://doc_storage.com/507689_863e847d.pdf
907690,Eksepsi Kasus ID 507690,666,507690,2026-12-01,508,https://doc_storage.com/507690_832ff4d5.pdf
907691,Eksepsi Kasus ID 507691,622,507691,2026-11-10,200,https://doc_storage.com/507691_8057e963.pdf
907692,Jawaban Gugatan Kasus ID 507692,205,507692,2023-12-30,999,https://doc_storage.com/507692_d7f0d888.pdf
907693,Resume Kasus Kasus ID 507693,765,507693,2026-07-13,689,https://doc_storage.com/507693_f71f60e4.pdf
907694,Jawaban Gugatan Kasus ID 507694,33,507694,2024-04-21,944,https://doc_storage.com/507694_a3f4bd04.pdf
907695,Jawaban Gugatan Kasus ID 507695,949,507695,2025-02-23,667,https://doc_storage.com/507695_b4b258f7.pdf
907696,Gugatan Kasus ID 507696,553,507696,2026-10-20,507,https://doc_storage.com/507696_a8d21461.pdf
907697,Eksepsi Kasus ID 507697,872,507697,2024-09-06,699,https://doc_storage.com/507697_09dfcc51.pdf
